parent_code,calculation_month,snop_month,fc_kl
715169,2025-07-01,2025-09-01,2.3
715169,2025-07-01,2025-10-01,3.49
715169,2025-07-01,2025-11-01,4.31
715169,2025-07-01,2025-12-01,3.15
715169,2025-06-01,2025-07-01,1.16
715169,2025-06-01,2025-08-01,1.3465
715169,2025-06-01,2025-09-01,2.2988
715169,2025-06-01,2025-10-01,3.4862
715169,2025-06-01,2025-11-01,4.3076
715169,2025-05-01,2025-06-01,1.14
715169,2025-05-01,2025-07-01,1.01
715169,2025-05-01,2025-08-01,1.18
715169,2025-05-01,2025-09-01,1.9
715169,2025-05-01,2025-10-01,3.0
715169,2025-04-01,2025-05-01,1.15
715169,2025-04-01,2025-06-01,1.14
715169,2025-04-01,2025-07-01,1.01
715169,2025-04-01,2025-08-01,1.18
715169,2025-04-01,2025-09-01,1.9
715677,2026-03-01,2026-04-01,3.5007778450906333
715677,2026-03-01,2026-05-01,1.271469169002781
715677,2026-03-01,2026-06-01,0.6077446874999977
715677,2026-03-01,2026-07-01,0.7453552499999996
715677,2026-03-01,2026-08-01,0.3682335937499973
715677,2026-02-01,2026-04-01,3.5007778450906306
715677,2026-02-01,2026-05-01,1.412743521114201
715677,2026-02-01,2026-06-01,0.68
715677,2026-02-01,2026-07-01,0.83
715677,2026-02-01,2027-03-01,1.76506366536661
715677,2026-01-01,2026-04-01,3.8779812499999498
715677,2026-01-01,2026-05-01,1.241999999999991
715677,2026-01-01,2026-06-01,0.6752718749999974
715677,2026-01-01,2027-02-01,0.5800266417872667
715677,2026-01-01,2027-03-01,1.65881366536661
715677,2025-12-01,2025-04-01,3.4942968749999395
715677,2025-12-01,2025-05-01,2.437499999999991
715677,2025-12-01,2026-01-01,0.466451938375566
715677,2025-12-01,2026-02-01,0.6487766417872667
715677,2025-12-01,2026-03-01,1.765063665366614
715677,2025-11-01,2025-04-01,1.7463136653666134
715677,2025-11-01,2025-12-01,0.5453076925848731
715677,2025-11-01,2026-01-01,0.466451938375566
715677,2025-11-01,2026-02-01,0.6487766417872667
715677,2025-11-01,2026-03-01,1.765063665366614
715677,2025-10-01,2025-11-01,0.66
715677,2025-10-01,2025-12-01,0.51
715677,2025-10-01,2026-01-01,0.6
715677,2025-10-01,2026-02-01,1.0
715677,2025-10-01,2026-03-01,0.65
715677,2025-09-01,2025-10-01,0.7
715677,2025-09-01,2025-11-01,0.66
715677,2025-09-01,2025-12-01,0.51
715677,2025-09-01,2026-01-01,0.6
715677,2025-09-01,2026-02-01,1.0
715677,2025-08-01,2025-09-01,0.64
715677,2025-08-01,2025-10-01,0.7
715677,2025-08-01,2025-11-01,0.66
715677,2025-08-01,2025-12-01,0.51
715677,2025-08-01,2026-01-01,0.47
715677,2025-07-01,2025-08-01,1.75
715677,2025-07-01,2025-09-01,0.9
715677,2025-07-01,2025-10-01,0.7
715677,2025-07-01,2025-11-01,0.66
715677,2025-07-01,2025-12-01,0.51
715677,2025-06-01,2025-07-01,1.433
715677,2025-06-01,2025-08-01,1.745375
715677,2025-06-01,2025-09-01,0.903125
715677,2025-06-01,2025-10-01,0.697625
715677,2025-06-01,2025-11-01,0.663125
715677,2025-05-01,2025-06-01,5.141624999999999
715677,2025-05-01,2025-07-01,2.0799999999999996
715677,2025-05-01,2025-08-01,1.52
715677,2025-05-01,2025-09-01,0.78
715677,2025-05-01,2025-10-01,0.67
715677,2025-04-01,2025-05-01,6.75
715677,2025-04-01,2025-06-01,0.83
715677,2025-04-01,2025-07-01,1.25
715677,2025-04-01,2025-08-01,1.52
715677,2025-04-01,2025-09-01,0.78
715678,2026-03-01,2026-04-01,1.510845031739307
715678,2026-03-01,2026-05-01,4.135453472181557
715678,2026-03-01,2026-06-01,3.666520687500004
715678,2026-03-01,2026-07-01,2.750253750000009
715678,2026-03-01,2026-08-01,1.512717187499999
715678,2026-02-01,2026-04-01,1.510845031739307
715678,2026-02-01,2026-05-01,4.594948302423952
715678,2026-02-01,2026-06-01,4.07
715678,2026-02-01,2026-07-01,3.06
715678,2026-02-01,2027-03-01,1.489934043807516
715678,2026-01-01,2026-04-01,1.67363625000001
715678,2026-01-01,2026-05-01,4.039604999999985
715678,2026-01-01,2026-06-01,4.073911875000005
715678,2026-01-01,2027-02-01,2.572471067386863
715678,2026-01-01,2027-03-01,1.441184043807516
715678,2025-12-01,2025-04-01,3.454359375000012
715678,2025-12-01,2025-05-01,2.943374999999984
715678,2025-12-01,2026-01-01,1.133548061624434
715678,2025-12-01,2026-02-01,2.606221067386863
715678,2025-12-01,2026-03-01,1.489934043807516
715678,2025-11-01,2025-04-01,1.493684043807516
715678,2025-11-01,2025-12-01,1.567130414997759
715678,2025-11-01,2026-01-01,1.133548061624434
715678,2025-11-01,2026-02-01,2.606221067386863
715678,2025-11-01,2026-03-01,1.489934043807516
715678,2025-10-01,2025-11-01,2.01
715678,2025-10-01,2025-12-01,1.48
715678,2025-10-01,2026-01-01,1.46
715678,2025-10-01,2026-02-01,4.03
715678,2025-10-01,2026-03-01,1.36
715678,2025-09-01,2025-10-01,1.69
715678,2025-09-01,2025-11-01,2.01
715678,2025-09-01,2025-12-01,1.48
715678,2025-09-01,2026-01-01,1.46
715678,2025-09-01,2026-02-01,4.03
715678,2025-08-01,2025-09-01,1.56
715678,2025-08-01,2025-10-01,1.69
715678,2025-08-01,2025-11-01,2.01
715678,2025-08-01,2025-12-01,1.48
715678,2025-08-01,2026-01-01,1.13
715678,2025-07-01,2025-08-01,4.02
715678,2025-07-01,2025-09-01,2.21
715678,2025-07-01,2025-10-01,1.69
715678,2025-07-01,2025-11-01,2.01
715678,2025-07-01,2025-12-01,1.48
715678,2025-06-01,2025-07-01,4.062175
715678,2025-06-01,2025-08-01,4.023000000000001
715678,2025-06-01,2025-09-01,2.209975
715678,2025-06-01,2025-10-01,1.6914
715678,2025-06-01,2025-11-01,2.0139
715678,2025-05-01,2025-06-01,7.618600000000043
715678,2025-05-01,2025-07-01,3.53
715678,2025-05-01,2025-08-01,3.5
715678,2025-05-01,2025-09-01,1.92
715678,2025-05-01,2025-10-01,1.41
715678,2025-04-01,2025-05-01,2.35
715678,2025-04-01,2025-06-01,10.0
715678,2025-04-01,2025-07-01,3.53
715678,2025-04-01,2025-08-01,3.5
715678,2025-04-01,2025-09-01,1.92
716306,2026-03-01,2026-04-01,7.24
716306,2026-03-01,2026-05-01,3.75
716306,2026-03-01,2026-06-01,2.430270236163995
716306,2026-03-01,2026-07-01,3.172662412919954
716306,2026-03-01,2026-08-01,1.626596800920001
716306,2026-02-01,2026-04-01,6.54
716306,2026-02-01,2026-05-01,4.64570546150342
716306,2026-02-01,2026-06-01,5.294764774660575
716306,2026-02-01,2026-07-01,3.53
716306,2026-02-01,2027-03-01,3.9299999999999997
716306,2026-01-01,2026-04-01,7.006643505000001
716306,2026-01-01,2026-05-01,2.488632505
716306,2026-01-01,2026-06-01,0.8775942261639834
716306,2026-01-01,2027-02-01,8.83
716306,2026-01-01,2027-03-01,3.885
716306,2025-12-01,2025-04-01,7.013643505000001
716306,2025-12-01,2025-05-01,2.488632505
716306,2025-12-01,2026-01-01,1.061478779984371
716306,2025-12-01,2026-02-01,8.83
716306,2025-12-01,2026-03-01,3.885
716306,2025-11-01,2025-04-01,3.93549880612356
716306,2025-11-01,2025-12-01,0.6339485173675138
716306,2025-11-01,2026-01-01,1.062780547821026
716306,2025-11-01,2026-02-01,8.73
716306,2025-11-01,2026-03-01,3.735
716306,2025-10-01,2025-11-01,0.7628138827089519
716306,2025-10-01,2025-12-01,0.6339485173675138
716306,2025-10-01,2026-01-01,1.062780547821026
716306,2025-10-01,2026-02-01,8.73
716306,2025-10-01,2026-03-01,3.735
716306,2025-09-01,2025-10-01,1.383736562843966
716306,2025-09-01,2025-11-01,0.7628138827089519
716306,2025-09-01,2025-12-01,0.6339485173675138
716306,2025-09-01,2026-01-01,1.062780547821026
716306,2025-09-01,2026-02-01,4.424603891240858
716306,2025-08-01,2025-09-01,1.34
716306,2025-08-01,2025-10-01,1.47
716306,2025-08-01,2025-11-01,0.8
716306,2025-08-01,2025-12-01,0.57
716306,2025-08-01,2026-01-01,1.06
716306,2025-07-01,2025-08-01,1.89
716306,2025-07-01,2025-09-01,1.54
716306,2025-07-01,2025-10-01,1.47
716306,2025-07-01,2025-11-01,0.8
716306,2025-07-01,2025-12-01,0.57
716306,2025-06-01,2025-07-01,2.1402
716306,2025-06-01,2025-08-01,1.8868
716306,2025-06-01,2025-09-01,1.5388
716306,2025-06-01,2025-10-01,1.471
716306,2025-06-01,2025-11-01,0.8008
716306,2025-05-01,2025-06-01,2.8
716306,2025-05-01,2025-07-01,1.86
716306,2025-05-01,2025-08-01,1.6399999999999992
716306,2025-05-01,2025-09-01,1.34
716306,2025-05-01,2025-10-01,1.26
716306,2025-04-01,2025-05-01,4.52
716306,2025-04-01,2025-06-01,2.8000000000000003
716306,2025-04-01,2025-07-01,1.150874074074071
716306,2025-04-01,2025-08-01,1.64
716306,2025-04-01,2025-09-01,1.34
716308,2026-03-01,2026-04-01,14.44
716308,2026-03-01,2026-05-01,6.029999999999999
716308,2026-03-01,2026-06-01,4.965929763835696
716308,2026-03-01,2026-07-01,7.085092243319973
716308,2026-03-01,2026-08-01,3.767238001800009
716308,2026-02-01,2026-04-01,13.44
716308,2026-02-01,2026-05-01,7.89692795954913
716308,2026-02-01,2026-06-01,8.60890180428676
716308,2026-02-01,2026-07-01,7.87
716308,2026-02-01,2027-03-01,8.48
716308,2026-01-01,2026-04-01,9.9169988724999
716308,2026-01-01,2026-05-01,5.495237504999978
716308,2026-01-01,2026-06-01,3.909893386336146
716308,2026-01-01,2027-02-01,20.445
716308,2026-01-01,2027-03-01,8.815000000000001
716308,2025-12-01,2025-04-01,9.9169988724999
716308,2025-12-01,2025-05-01,5.495237504999978
716308,2025-12-01,2026-01-01,2.14
716308,2025-12-01,2026-02-01,20.445
716308,2025-12-01,2026-03-01,8.81
716308,2025-11-01,2025-04-01,8.514226306810707
716308,2025-11-01,2025-12-01,1.291332977398612
716308,2025-11-01,2026-01-01,2.14485019136568
716308,2025-11-01,2026-02-01,20.37
716308,2025-11-01,2026-03-01,8.715
716308,2025-10-01,2025-11-01,1.553827630120465
716308,2025-10-01,2025-12-01,1.291332977398612
716308,2025-10-01,2026-01-01,2.164850191365683
716308,2025-10-01,2026-02-01,20.37
716308,2025-10-01,2026-03-01,8.715
716308,2025-09-01,2025-10-01,2.818627391152546
716308,2025-09-01,2025-11-01,1.553827630120465
716308,2025-09-01,2025-12-01,1.291332977398612
716308,2025-09-01,2026-01-01,2.164850191365683
716308,2025-09-01,2026-02-01,9.012777473495092
716308,2025-08-01,2025-09-01,3.640000000000001
716308,2025-08-01,2025-10-01,3.53
716308,2025-08-01,2025-11-01,1.96
716308,2025-08-01,2025-12-01,1.72
716308,2025-08-01,2026-01-01,2.78
716308,2025-07-01,2025-08-01,5.21
716308,2025-07-01,2025-09-01,4.19
716308,2025-07-01,2025-10-01,3.53
716308,2025-07-01,2025-11-01,1.96
716308,2025-07-01,2025-12-01,1.72
716308,2025-06-01,2025-07-01,6.7664
716308,2025-06-01,2025-08-01,5.209099999999999
716308,2025-06-01,2025-09-01,4.186
716308,2025-06-01,2025-10-01,3.5255
716308,2025-06-01,2025-11-01,1.9555
716308,2025-05-01,2025-06-01,8.4141
716308,2025-05-01,2025-07-01,5.89
716308,2025-05-01,2025-08-01,4.53
716308,2025-05-01,2025-09-01,3.64
716308,2025-05-01,2025-10-01,3.1
716308,2025-04-01,2025-05-01,10.200000000000001
716308,2025-04-01,2025-06-01,8.41
716308,2025-04-01,2025-07-01,5.89
716308,2025-04-01,2025-08-01,4.53
716308,2025-04-01,2025-09-01,3.64
716573,2026-03-01,2026-04-01,9.0
716573,2026-03-01,2026-05-01,6.752609080145132
716573,2026-03-01,2026-06-01,7.15
716573,2026-03-01,2026-07-01,7.15
716573,2026-03-01,2026-08-01,7.15
716573,2026-02-01,2026-04-01,9.0
716573,2026-02-01,2026-05-01,6.752609080145132
716573,2026-02-01,2026-06-01,7.15
716573,2026-02-01,2026-07-01,7.15
716573,2026-02-01,2027-03-01,14.72411735568407
716573,2026-01-01,2026-04-01,8.035208051199994
716573,2026-01-01,2026-05-01,7.3246080512
716573,2026-01-01,2026-06-01,7.0990480512
716573,2026-01-01,2027-02-01,7.339098846021732
716573,2026-01-01,2027-03-01,8.828925406884071
716573,2025-12-01,2025-04-01,7.15
716573,2025-12-01,2025-05-01,7.15
716573,2025-12-01,2026-01-01,7.15
716573,2025-12-01,2026-02-01,7.15
716573,2025-12-01,2026-03-01,7.15
716573,2025-11-01,2025-04-01,7.6
716573,2025-11-01,2025-12-01,7.6
716573,2025-11-01,2026-01-01,7.6
716573,2025-11-01,2026-02-01,7.6
716573,2025-11-01,2026-03-01,7.6
716573,2025-10-01,2025-11-01,7.6
716573,2025-10-01,2025-12-01,7.6
716573,2025-10-01,2026-01-01,7.6
716573,2025-10-01,2026-02-01,7.6
716573,2025-10-01,2026-03-01,7.6
716573,2025-09-01,2025-10-01,7.6
716573,2025-09-01,2025-11-01,7.6
716573,2025-09-01,2025-12-01,7.6
716573,2025-09-01,2026-01-01,7.6
716573,2025-09-01,2026-02-01,7.6
716573,2025-08-01,2025-09-01,6.021900760294757
716573,2025-08-01,2025-10-01,4.996637132320876
716573,2025-08-01,2025-11-01,4.823877178318157
716573,2025-08-01,2025-12-01,5.6
716573,2025-08-01,2026-01-01,4.7
716573,2025-07-01,2025-08-01,5.286540742324908
716573,2025-07-01,2025-09-01,6.021900760294757
716573,2025-07-01,2025-10-01,4.996637132320876
716573,2025-07-01,2025-11-01,4.823877178318157
716573,2025-07-01,2025-12-01,5.6
716573,2025-06-01,2025-07-01,6.280511312599785
716573,2025-06-01,2025-08-01,5.286540742324908
716573,2025-06-01,2025-09-01,6.021900760294757
716573,2025-06-01,2025-10-01,4.996637132320876
716573,2025-06-01,2025-11-01,4.823877178318157
716573,2025-05-01,2025-06-01,6.222541325781717
716573,2025-05-01,2025-07-01,6.280511312599785
716573,2025-05-01,2025-08-01,5.286540742324908
716573,2025-05-01,2025-09-01,6.021900760294757
716573,2025-05-01,2025-10-01,5.0
716573,2025-04-01,2025-05-01,6.296399383061027
716573,2025-04-01,2025-06-01,6.222541325781717
716573,2025-04-01,2025-07-01,6.280511312599785
716573,2025-04-01,2025-08-01,5.286540742324908
716573,2025-04-01,2025-09-01,6.021900760294757
716621,2025-12-01,2026-01-01,1.91277
716621,2025-11-01,2025-12-01,8.34291302505735
716621,2025-11-01,2026-01-01,1.91298381164518
716621,2025-10-01,2025-11-01,13.7740189956023
716621,2025-10-01,2025-12-01,5.64775284049568
716621,2025-10-01,2026-01-01,2.64550508156028
716621,2025-09-01,2025-10-01,9.209999999999999
716621,2025-09-01,2025-11-01,10.97
716621,2025-09-01,2025-12-01,6.028035
716621,2025-09-01,2026-01-01,2.36
716621,2025-08-01,2025-09-01,4.77
716621,2025-08-01,2025-10-01,7.51
716621,2025-08-01,2025-11-01,10.97
716621,2025-08-01,2025-12-01,6.028035
716621,2025-08-01,2026-01-01,2.36
716621,2025-07-01,2025-08-01,0.029
716621,2025-07-01,2025-09-01,4.77
716621,2025-07-01,2025-10-01,7.51
716621,2025-07-01,2025-11-01,10.97
716621,2025-07-01,2025-12-01,6.028035
716621,2025-06-01,2025-08-01,0.029
716621,2025-06-01,2025-09-01,4.77
716621,2025-06-01,2025-10-01,7.51
716621,2025-06-01,2025-11-01,10.97
716621,2025-05-01,2025-08-01,0.1889032000352741
716621,2025-05-01,2025-09-01,2.696835977868977
716621,2025-05-01,2025-10-01,8.07
716621,2025-04-01,2025-08-01,0.1889032000352741
716621,2025-04-01,2025-09-01,2.696835977868977
716622,2025-12-01,2026-01-01,5.90442
716622,2025-11-01,2025-12-01,10.04028049302647
716622,2025-11-01,2026-01-01,4.911786610019631
716622,2025-10-01,2025-11-01,17.1251436688849
716622,2025-10-01,2025-12-01,7.916057387800469
716622,2025-10-01,2026-01-01,2.40368026152482
716622,2025-09-01,2025-10-01,13.56
716622,2025-09-01,2025-11-01,12.3
716622,2025-09-01,2025-12-01,6.729550000000001
716622,2025-09-01,2026-01-01,2.05
716622,2025-08-01,2025-09-01,4.67
716622,2025-08-01,2025-10-01,12.5
716622,2025-08-01,2025-11-01,11.9
716622,2025-08-01,2025-12-01,6.52955
716622,2025-08-01,2026-01-01,2.05
716622,2025-07-01,2025-08-01,0.09
716622,2025-07-01,2025-09-01,4.67
716622,2025-07-01,2025-10-01,12.5
716622,2025-07-01,2025-11-01,11.9
716622,2025-07-01,2025-12-01,6.52955
716622,2025-06-01,2025-08-01,0.09
716622,2025-06-01,2025-09-01,4.67
716622,2025-06-01,2025-10-01,12.5
716622,2025-06-01,2025-11-01,11.9
716622,2025-05-01,2025-08-01,0.2426717669456202
716622,2025-05-01,2025-09-01,3.464451379276682
716622,2025-05-01,2025-10-01,10.37
716622,2025-04-01,2025-08-01,0.2426717669456202
716622,2025-04-01,2025-09-01,3.464451379276682
716624,2025-12-01,2026-01-01,2.18
716624,2025-11-01,2025-12-01,4.11680648191618
716624,2025-11-01,2026-01-01,1.37522957833518
716624,2025-10-01,2025-11-01,5.978409878060281
716624,2025-10-01,2025-12-01,2.68172901099041
716624,2025-10-01,2026-01-01,1.00820815691489
716624,2025-09-01,2025-10-01,5.87
716624,2025-09-01,2025-11-01,4.02
716624,2025-09-01,2025-12-01,2.9716
716624,2025-09-01,2026-01-01,0.9099999999999999
716624,2025-08-01,2025-09-01,1.87
716624,2025-08-01,2025-10-01,5.45
716624,2025-08-01,2025-11-01,4.02
716624,2025-08-01,2025-12-01,2.9716
716624,2025-08-01,2026-01-01,1.23
716624,2025-07-01,2025-09-01,1.92
716624,2025-07-01,2025-10-01,5.45
716624,2025-07-01,2025-11-01,4.02
716624,2025-07-01,2025-12-01,2.9716
716624,2025-06-01,2025-08-01,0.05
716624,2025-06-01,2025-09-01,1.87
716624,2025-06-01,2025-10-01,5.45
716624,2025-06-01,2025-11-01,4.02
716624,2025-05-01,2025-08-01,0.1241677044389789
716624,2025-05-01,2025-09-01,1.772653573671125
716624,2025-05-01,2025-10-01,5.31
716624,2025-04-01,2025-08-01,0.1241677044389789
716624,2025-04-01,2025-09-01,1.772653573671125
716653,2025-12-01,2026-01-01,0.48916
716653,2025-11-01,2025-12-01,4.4140775092139
716653,2025-11-01,2026-01-01,0.49
716653,2025-10-01,2025-11-01,4.648790882006571
716653,2025-10-01,2025-12-01,2.37062652739413
716653,2025-10-01,2026-01-01,0.6295445930987146
716653,2025-09-01,2025-10-01,4.48451946223342
716653,2025-09-01,2025-11-01,4.648790882006571
716653,2025-09-01,2025-12-01,2.650626527394126
716653,2025-09-01,2026-01-01,0.359544593098715
716653,2025-08-01,2025-09-01,1.06
716653,2025-08-01,2025-10-01,4.15
716653,2025-08-01,2025-11-01,3.42
716653,2025-08-01,2025-12-01,3.93
716653,2025-08-01,2026-01-01,2.46
716653,2025-07-01,2025-08-01,0.033
716653,2025-07-01,2025-09-01,1.06
716653,2025-07-01,2025-10-01,4.15
716653,2025-07-01,2025-11-01,3.42
716653,2025-07-01,2025-12-01,3.93
716653,2025-06-01,2025-08-01,0.033
716653,2025-06-01,2025-09-01,1.06
716653,2025-06-01,2025-10-01,4.15
716653,2025-06-01,2025-11-01,3.42
716653,2025-05-01,2025-08-01,0.2181254521707401
716653,2025-05-01,2025-09-01,1.951604543881913
716653,2025-05-01,2025-10-01,4.371873437608811
716653,2025-04-01,2025-08-01,0.2181254521707401
716653,2025-04-01,2025-09-01,1.951604543881913
716654,2025-12-01,2026-01-01,6.281354358362109
716654,2025-11-01,2025-12-01,17.6805457226438
716654,2025-11-01,2026-01-01,6.78575435836211
716654,2025-10-01,2025-11-01,31.2199376918854
716654,2025-10-01,2025-12-01,19.2054039799612
716654,2025-10-01,2026-01-01,5.30928690211471
716654,2025-09-01,2025-10-01,28.2326235945969
716654,2025-09-01,2025-11-01,29.0599376918854
716654,2025-09-01,2025-12-01,16.985403979961198
716654,2025-09-01,2026-01-01,5.46928690211471
716654,2025-08-01,2025-09-01,17.78
716654,2025-08-01,2025-10-01,24.340000000000003
716654,2025-08-01,2025-11-01,26.77
716654,2025-08-01,2025-12-01,13.009999999999998
716654,2025-08-01,2026-01-01,1.54
716654,2025-07-01,2025-08-01,2.07
716654,2025-07-01,2025-09-01,16.4928
716654,2025-07-01,2025-10-01,24.26
716654,2025-07-01,2025-11-01,24.98
716654,2025-07-01,2025-12-01,14.794749999999999
716654,2025-06-01,2025-08-01,4.97
716654,2025-06-01,2025-09-01,14.74
716654,2025-06-01,2025-10-01,24.26
716654,2025-06-01,2025-11-01,24.98
716654,2025-05-01,2025-08-01,1.108483833299491
716654,2025-05-01,2025-09-01,9.917788430272523
716654,2025-05-01,2025-10-01,22.21726524159805
716654,2025-04-01,2025-08-01,1.108483833299491
716654,2025-04-01,2025-09-01,9.917788430272523
716655,2025-12-01,2026-01-01,1.84
716655,2025-11-01,2025-12-01,11.1021764919233
716655,2025-11-01,2026-01-01,1.53901301047871
716655,2025-10-01,2025-11-01,13.0956457420827
716655,2025-10-01,2025-12-01,7.18172823450655
716655,2025-10-01,2026-01-01,1.77571679277007
716655,2025-09-01,2025-10-01,12.3309000875989
716655,2025-09-01,2025-11-01,12.9756457420827
716655,2025-09-01,2025-12-01,5.18172823450655
716655,2025-09-01,2026-01-01,0.96571679277007
716655,2025-08-01,2025-09-01,6.01
716655,2025-08-01,2025-10-01,11.79
716655,2025-08-01,2025-11-01,11.75
716655,2025-08-01,2025-12-01,4.760000000000001
716655,2025-07-01,2025-08-01,0.06
716655,2025-07-01,2025-09-01,6.01
716655,2025-07-01,2025-10-01,11.79
716655,2025-07-01,2025-11-01,11.75
716655,2025-07-01,2025-12-01,5.19
716655,2025-06-01,2025-08-01,0.06
716655,2025-06-01,2025-09-01,6.01
716655,2025-06-01,2025-10-01,11.79
716655,2025-06-01,2025-11-01,11.75
716655,2025-05-01,2025-08-01,0.5996220846171358
716655,2025-05-01,2025-09-01,5.364918093257364
716655,2025-05-01,2025-10-01,12.01818420662479
716655,2025-04-01,2025-08-01,0.5996220846171358
716655,2025-04-01,2025-09-01,5.364918093257364
716658,2025-12-01,2026-01-01,0.5599999999999999
716658,2025-11-01,2025-12-01,2.39906818840546
716658,2025-11-01,2026-01-01,0.560153240431681
716658,2025-10-01,2025-11-01,3.27006824006903
716658,2025-10-01,2025-12-01,1.73968811273722
716658,2025-10-01,2026-01-01,0.346687377300041
716658,2025-09-01,2025-10-01,2.69105602236776
716658,2025-09-01,2025-11-01,2.560068240069034
716658,2025-09-01,2025-12-01,1.459688112737221
716658,2025-09-01,2026-01-01,0.346687377300041
716658,2025-08-01,2025-09-01,0.91
716658,2025-08-01,2025-10-01,1.86
716658,2025-08-01,2025-11-01,2.34
716658,2025-08-01,2025-12-01,1.9
716658,2025-08-01,2026-01-01,0.46
716658,2025-07-01,2025-08-01,0.006
716658,2025-07-01,2025-09-01,0.91
716658,2025-07-01,2025-10-01,1.86
716658,2025-07-01,2025-11-01,1.8808
716658,2025-07-01,2025-12-01,1.9
716658,2025-06-01,2025-08-01,0.006
716658,2025-06-01,2025-09-01,0.91
716658,2025-06-01,2025-10-01,1.86
716658,2025-06-01,2025-11-01,2.34
716658,2025-05-01,2025-08-01,0.1239166953715196
716658,2025-05-01,2025-09-01,1.10870319507963
716658,2025-05-01,2025-10-01,2.483653803715443
716658,2025-04-01,2025-08-01,0.1239166953715196
716658,2025-04-01,2025-09-01,1.10870319507963
716659,2025-12-01,2026-01-01,3.2069703458917873
716659,2025-11-01,2025-12-01,7.211580181918089
716659,2025-11-01,2026-01-01,3.2069703458917873
716659,2025-10-01,2025-11-01,18.1461061676279
716659,2025-10-01,2025-12-01,9.49295575410755
716659,2025-10-01,2026-01-01,2.294645183501189
716659,2025-09-01,2025-10-01,14.6819430667468
716659,2025-09-01,2025-11-01,16.916106167627902
716659,2025-09-01,2025-12-01,7.0965557541075475
716659,2025-09-01,2026-01-01,0.7474451835011895
716659,2025-08-01,2025-09-01,5.7700000000000005
716659,2025-08-01,2025-10-01,13.850000000000001
716659,2025-08-01,2025-11-01,15.289200000000001
716659,2025-08-01,2025-12-01,7.18
716659,2025-08-01,2026-01-01,1.37
716659,2025-07-01,2025-09-01,5.7700000000000005
716659,2025-07-01,2025-10-01,13.850000000000001
716659,2025-07-01,2025-11-01,15.289200000000001
716659,2025-07-01,2025-12-01,8.5508
716659,2025-06-01,2025-09-01,5.7700000000000005
716659,2025-06-01,2025-10-01,13.850000000000001
716659,2025-06-01,2025-11-01,14.83
716659,2025-05-01,2025-08-01,0.5455373759832394
716659,2025-05-01,2025-09-01,4.881013248251842
716659,2025-05-01,2025-10-01,10.934168110822
716659,2025-04-01,2025-08-01,0.5455373759832394
716659,2025-04-01,2025-09-01,4.881013248251842
716660,2025-12-01,2026-01-01,2.86428
716660,2025-11-01,2025-12-01,9.430727466529827
716660,2025-11-01,2026-01-01,2.855558828257732
716660,2025-10-01,2025-11-01,10.4288032678301
716660,2025-10-01,2025-12-01,5.90730044880582
716660,2025-10-01,2026-01-01,1.452906843761252
716660,2025-09-01,2025-10-01,9.5481353742172
716660,2025-09-01,2025-11-01,10.72880326783009
716660,2025-09-01,2025-12-01,4.21730044880582
716660,2025-09-01,2026-01-01,0.19290684376125
716660,2025-08-01,2025-09-01,3.85
716660,2025-08-01,2025-10-01,8.25
716660,2025-08-01,2025-11-01,9.26
716660,2025-08-01,2025-12-01,4.82
716660,2025-08-01,2026-01-01,1.15
716660,2025-07-01,2025-08-01,0.044
716660,2025-07-01,2025-09-01,3.85
716660,2025-07-01,2025-10-01,8.25
716660,2025-07-01,2025-11-01,9.26
716660,2025-07-01,2025-12-01,4.82
716660,2025-06-01,2025-08-01,0.044
716660,2025-06-01,2025-09-01,3.85
716660,2025-06-01,2025-10-01,8.25
716660,2025-06-01,2025-11-01,9.26
716660,2025-05-01,2025-08-01,0.453315318204533
716660,2025-05-01,2025-09-01,4.055887224599261
716660,2025-05-01,2025-10-01,9.085767748773671
716660,2025-04-01,2025-08-01,0.453315318204533
716660,2025-04-01,2025-09-01,4.055887224599261
716662,2025-12-01,2026-01-01,1.7600000000000002
716662,2025-11-01,2025-12-01,6.815684774534629
716662,2025-11-01,2026-01-01,1.762950282524473
716662,2025-10-01,2025-11-01,12.8180779245783
716662,2025-10-01,2025-12-01,8.90750096768218
716662,2025-10-01,2026-01-01,2.515212469958441
716662,2025-09-01,2025-10-01,12.0372412268957
716662,2025-09-01,2025-11-01,12.068077924578299
716662,2025-09-01,2025-12-01,6.647500967682181
716662,2025-09-01,2026-01-01,1.295212469958441
716662,2025-08-01,2025-09-01,4.1499999999999995
716662,2025-08-01,2025-10-01,10.290000000000001
716662,2025-08-01,2025-11-01,12.74
716662,2025-08-01,2025-12-01,6.320000000000005
716662,2025-08-01,2026-01-01,0.84
716662,2025-07-01,2025-08-01,0.51
716662,2025-07-01,2025-09-01,4.1499999999999995
716662,2025-07-01,2025-10-01,10.2454
716662,2025-07-01,2025-11-01,12.656
716662,2025-07-01,2025-12-01,6.35
716662,2025-06-01,2025-08-01,1.01
716662,2025-06-01,2025-09-01,4.1499999999999995
716662,2025-06-01,2025-10-01,10.2454
716662,2025-06-01,2025-11-01,12.656
716662,2025-05-01,2025-08-01,0.4476981242589519
716662,2025-05-01,2025-09-01,4.005629260116139
716662,2025-05-01,2025-10-01,8.973182716810689
716662,2025-04-01,2025-08-01,0.4476981242589519
716662,2025-04-01,2025-09-01,4.005629260116139
716663,2025-12-01,2026-01-01,1.7
716663,2025-11-01,2025-12-01,4.81613966483103
716663,2025-11-01,2026-01-01,2.804469793010314
